time,accel_x_list,accel_y_list,accel_z_list,gyro_x_list,gyro_y_list,gyro_z_list,orientation_s_list,orientation_i_list,orientation_j_list,orientation_k_list,Trial_ID,Age,Height,Weight,Gender,User_ID,Activity_D01,Activity_D02,Activity_D03,Activity_D04,Activity_D05,Activity_D06,Activity_D07,Activity_D08,Activity_D09,Activity_D10,Activity_D11,Activity_F01,Activity_F02,Activity_F03,Activity_F04,Activity_F05,Activity_F06,Activity_F07,Activity_F08
18.002,-8.7,-3.5,0.8,0.5,-0.2,-0.6,-0.4,0.6,-0.2,-0.6,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.122,-8.9,-3.2,0.7,0.6,-0.1,-0.7,-0.4,0.6,-0.2,-0.6,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.123,-8.9,-3.1,0.6,0.6,-0.1,-0.7,-0.4,0.6,-0.2,-0.6,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.125,-8.7,-2.9,0.4,0.6,-0.1,-0.7,-0.4,0.6,-0.2,-0.6,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.127,-8.5,-2.8,0.4,0.6,-0.1,-0.7,-0.4,0.6,-0.2,-0.6,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.133,-8.3,-2.8,0.5,0.6,-0.1,-0.7,-0.4,0.6,-0.2,-0.6,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.223,-8.2,-2.9,0.6,0.3,-0.3,-0.4,-0.5,0.6,-0.1,-0.6,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.225,-8.4,-3.0,0.6,0.3,-0.3,-0.4,-0.5,0.6,-0.1,-0.6,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.228,-8.4,-3.3,0.6,0.3,-0.3,-0.4,-0.5,0.6,-0.1,-0.6,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.23,-8.3,-3.4,0.5,0.3,-0.3,-0.4,-0.5,0.6,-0.1,-0.6,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.238,-8.4,-3.4,0.4,0.1,-0.1,-0.2,-0.5,0.6,-0.1,-0.6,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.24,-8.6,-3.4,0.4,0.2,-0.1,-0.1,-0.5,0.6,-0.1,-0.6,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.296,-8.6,-3.3,0.5,0.1,0.1,0.1,-0.5,0.6,-0.2,-0.6,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.298,-8.6,-3.3,0.6,0.1,0.1,0.1,-0.5,0.6,-0.2,-0.6,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.299,-8.6,-3.2,0.7,0.0,0.1,0.2,-0.5,0.6,-0.2,-0.6,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.301,-8.4,-3.2,0.8,0.0,0.1,0.2,-0.5,0.6,-0.2,-0.6,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.303,-8.6,-3.2,0.8,0.0,0.1,0.2,-0.5,0.6,-0.2,-0.6,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.394,-8.9,-3.3,0.9,-0.1,0.2,0.2,-0.4,0.6,-0.2,-0.6,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.399,-9.2,-3.3,1.0,-0.1,0.2,0.2,-0.4,0.6,-0.2,-0.6,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.401,-9.3,-3.4,1.1,-0.1,0.2,0.2,-0.4,0.6,-0.2,-0.6,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.437,-9.5,-3.4,1.1,-0.3,0.3,0.4,-0.4,0.6,-0.2,-0.6,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.52,-9.5,-3.5,1.1,-0.5,0.3,0.7,-0.4,0.6,-0.2,-0.6,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.522,-9.4,-3.6,1.1,-0.6,0.5,0.7,-0.4,0.6,-0.2,-0.6,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.523,-9.2,-3.7,1.2,-0.6,0.5,0.7,-0.4,0.6,-0.2,-0.6,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.525,-9.1,-3.8,1.2,-0.6,0.5,0.7,-0.4,0.6,-0.2,-0.6,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.597,-11.1,-4.0,1.1,-0.6,0.8,0.9,-0.4,0.7,-0.2,-0.6,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.599,-13.4,-4.2,1.1,-0.6,0.8,0.9,-0.4,0.7,-0.2,-0.6,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.6,-11.2,-4.1,1.3,-0.6,0.8,0.9,-0.4,0.7,-0.2,-0.6,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.602,-9.3,-3.6,1.3,-0.6,0.8,0.9,-0.4,0.7,-0.2,-0.6,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.604,-9.8,-3.7,1.0,-0.6,0.3,0.8,-0.4,0.7,-0.2,-0.6,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.605,-9.9,-3.8,1.1,-0.7,-0.1,0.8,-0.4,0.7,-0.2,-0.6,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.61,-8.9,-4.0,1.6,-1.0,0.2,0.7,-0.4,0.7,-0.2,-0.6,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.693,-8.6,-4.2,1.8,-0.3,0.2,0.0,-0.3,0.7,-0.2,-0.6,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.694,-9.5,-4.2,1.6,-0.3,0.2,0.0,-0.3,0.7,-0.2,-0.6,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.696,-10.3,-4.0,1.7,-0.2,-0.0,-0.1,-0.3,0.7,-0.2,-0.6,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.795,-10.5,-3.4,1.6,-0.3,-0.2,-0.2,-0.3,0.7,-0.2,-0.6,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.796,-10.3,-3.2,1.2,-0.3,-0.2,-0.2,-0.3,0.7,-0.2,-0.6,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.798,-9.6,-2.8,1.0,-0.3,-0.2,-0.2,-0.3,0.7,-0.2,-0.6,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.8,-9.2,-2.7,1.1,-0.3,-0.2,-0.2,-0.3,0.7,-0.2,-0.6,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.811,-9.1,-2.7,1.1,-0.7,-0.7,-0.7,-0.3,0.7,-0.2,-0.6,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.927,-9.0,-1.8,1.5,-1.0,-0.8,-0.8,-0.3,0.7,-0.1,-0.7,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.932,-8.8,-2.3,1.2,-1.1,-0.7,-0.8,-0.3,0.7,-0.1,-0.7,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.934,-8.7,-2.9,0.9,-1.0,-0.6,-0.7,-0.3,0.7,-0.1,-0.7,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.938,-8.7,-3.0,1.0,-0.9,-0.5,-0.6,-0.3,0.7,-0.1,-0.7,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.939,-8.7,-2.9,1.2,-0.9,-0.5,-0.6,-0.3,0.7,-0.1,-0.7,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.021,-8.7,-2.8,1.3,-0.8,-0.4,-0.5,-0.3,0.7,-0.0,-0.7,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.023,-8.7,-2.9,1.2,-0.7,-0.4,-0.3,-0.3,0.7,-0.0,-0.7,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.026,-8.4,-3.1,1.1,-0.7,-0.2,-0.1,-0.3,0.7,-0.0,-0.7,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.028,-8.1,-3.0,1.2,-0.7,-0.2,-0.1,-0.3,0.7,-0.0,-0.7,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.029,-8.0,-3.1,1.2,-0.7,-0.2,-0.1,-0.3,0.7,-0.0,-0.7,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.031,-7.9,-3.4,1.2,-0.7,-0.1,-0.0,-0.3,0.7,-0.0,-0.7,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.12,-7.6,-3.8,1.2,-0.6,0.1,0.1,-0.3,0.7,-0.0,-0.7,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.122,-7.5,-4.4,1.1,-0.3,0.2,0.2,-0.3,0.7,-0.0,-0.7,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.127,-7.9,-4.1,1.0,0.1,0.3,0.3,-0.3,0.7,-0.0,-0.7,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.129,-8.1,-4.1,1.1,0.1,0.3,0.3,-0.3,0.7,-0.0,-0.7,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.131,-8.4,-4.3,1.1,0.2,0.4,0.4,-0.3,0.7,-0.0,-0.7,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.232,-8.9,-4.3,1.4,0.2,0.3,0.5,-0.3,0.7,-0.0,-0.7,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.234,-9.1,-4.5,1.5,0.2,0.3,0.5,-0.3,0.7,-0.0,-0.7,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.244,-9.4,-4.8,1.6,0.1,0.3,0.5,-0.3,0.7,-0.0,-0.7,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.246,-9.7,-4.6,1.7,0.2,0.3,0.5,-0.3,0.7,-0.0,-0.7,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.247,-9.7,-4.7,1.6,0.2,0.3,0.5,-0.3,0.7,-0.0,-0.7,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.321,-9.4,-4.4,1.5,0.2,0.1,0.4,-0.3,0.7,-0.1,-0.7,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.323,-9.3,-4.6,1.0,0.3,0.2,0.3,-0.3,0.7,-0.1,-0.7,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.328,-10.8,-4.6,1.2,0.4,0.6,0.4,-0.3,0.7,-0.1,-0.7,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.33,-13.3,-5.4,1.3,0.7,0.3,0.4,-0.3,0.7,-0.1,-0.7,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.331,-12.6,-4.6,1.7,0.7,0.3,0.4,-0.3,0.7,-0.1,-0.7,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.42,-10.2,-4.6,1.6,0.7,-0.4,0.0,-0.3,0.7,-0.1,-0.7,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.422,-10.6,-4.7,1.2,0.3,-0.4,-0.4,-0.3,0.7,-0.1,-0.7,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.423,-10.9,-4.0,1.1,0.3,-0.4,-0.4,-0.3,0.7,-0.1,-0.7,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.425,-9.6,-3.2,0.9,0.3,-0.4,-0.4,-0.3,0.7,-0.1,-0.7,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.427,-9.0,-2.2,0.7,0.3,-0.4,-0.4,-0.3,0.7,-0.1,-0.7,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.525,-9.7,-2.2,0.3,-0.0,-0.5,-0.6,-0.3,0.7,-0.1,-0.7,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.527,-10.1,-2.6,0.2,-0.3,-0.6,-0.7,-0.3,0.7,-0.1,-0.7,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.529,-9.6,-2.3,0.6,-0.7,-0.6,-0.8,-0.3,0.7,-0.1,-0.7,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.531,-9.5,-3.1,0.4,-0.7,-0.6,-0.8,-0.3,0.7,-0.1,-0.7,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.534,-8.9,-3.5,0.5,-1.0,-0.7,-0.8,-0.3,0.7,-0.1,-0.7,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.621,-8.3,-3.6,0.6,-0.8,-0.5,-0.8,-0.3,0.7,-0.0,-0.7,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.637,-8.2,-3.8,0.5,-0.8,-0.5,-0.8,-0.3,0.7,-0.0,-0.7,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.641,-8.3,-3.7,0.4,-0.5,-0.3,-0.7,-0.3,0.7,-0.0,-0.7,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.642,-8.6,-3.6,0.4,-0.5,-0.3,-0.7,-0.3,0.7,-0.0,-0.7,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.644,-8.7,-3.4,0.3,-0.5,-0.3,-0.7,-0.3,0.7,-0.0,-0.7,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.72,-8.5,-3.1,0.4,0.5,-0.1,-0.3,-0.3,0.7,-0.0,-0.7,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.721,-8.2,-2.9,0.4,0.4,-0.1,-0.2,-0.3,0.7,-0.0,-0.7,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.726,-8.2,-2.7,0.4,0.0,-0.0,0.1,-0.3,0.7,-0.0,-0.7,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.728,-8.2,-2.8,0.5,0.0,-0.0,0.1,-0.3,0.7,-0.0,-0.7,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.729,-8.1,-3.1,0.6,0.0,-0.0,0.1,-0.3,0.7,-0.0,-0.7,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.819,-8.2,-3.3,0.5,0.0,0.0,0.1,-0.3,0.7,-0.0,-0.7,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.821,-8.2,-3.3,0.4,0.0,0.0,0.1,-0.3,0.7,-0.0,-0.7,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.822,-8.2,-3.4,0.5,0.0,0.0,0.1,-0.3,0.7,-0.0,-0.7,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.831,-8.3,-3.4,0.6,-0.0,0.2,0.4,-0.3,0.7,-0.0,-0.7,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.833,-8.3,-3.5,0.8,-0.0,0.2,0.4,-0.3,0.7,-0.0,-0.7,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.921,-8.4,-3.6,0.8,-0.0,0.2,0.4,-0.3,0.7,-0.0,-0.7,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.923,-8.6,-3.6,0.9,-0.0,0.2,0.4,-0.3,0.7,-0.0,-0.7,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.924,-8.7,-3.7,1.0,-0.0,0.2,0.4,-0.3,0.7,-0.0,-0.7,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.926,-9.0,-3.7,1.1,-0.0,0.2,0.4,-0.3,0.7,-0.0,-0.7,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.928,-9.3,-3.7,1.1,-0.0,0.2,0.4,-0.3,0.7,-0.0,-0.7,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.02,-9.6,-3.7,1.2,0.0,0.4,0.8,-0.3,0.7,-0.1,-0.7,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.026,-9.9,-3.7,1.2,0.0,0.4,0.8,-0.3,0.7,-0.1,-0.7,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.028,-10.0,-3.6,1.2,0.0,0.4,0.8,-0.3,0.7,-0.1,-0.7,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.029,-10.0,-3.5,1.2,0.0,0.4,0.8,-0.3,0.7,-0.1,-0.7,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.031,-9.9,-3.5,1.3,0.0,0.4,0.8,-0.3,0.7,-0.1,-0.7,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.121,-9.9,-3.4,1.3,-0.7,0.2,0.7,-0.2,0.7,-0.1,-0.7,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.122,-11.0,-3.5,1.1,-0.7,0.2,0.7,-0.2,0.7,-0.1,-0.7,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.124,-13.6,-3.5,0.8,-0.7,0.2,0.7,-0.2,0.7,-0.1,-0.7,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.132,-11.3,-3.7,0.7,-1.4,-0.1,0.5,-0.2,0.7,-0.1,-0.7,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.135,-8.8,-3.6,1.0,-1.6,-0.6,0.4,-0.2,0.7,-0.1,-0.7,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.223,-10.1,-3.8,0.7,-1.9,-0.2,0.5,-0.2,0.7,-0.0,-0.7,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.224,-10.2,-4.0,0.8,-1.9,-0.2,0.5,-0.2,0.7,-0.0,-0.7,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.226,-8.4,-4.3,1.3,-1.9,-0.2,0.5,-0.2,0.7,-0.0,-0.7,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.232,-8.1,-4.6,1.2,-1.7,-0.3,0.2,-0.2,0.7,-0.0,-0.7,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.234,-8.9,-4.5,1.0,-1.4,-0.3,0.2,-0.2,0.7,-0.0,-0.7,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.32,-9.4,-3.9,1.0,-0.5,-0.1,0.0,-0.1,0.7,-0.0,-0.7,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.326,-9.7,-3.6,1.1,-0.5,-0.1,0.0,-0.1,0.7,-0.0,-0.7,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.328,-10.3,-3.2,0.9,-0.5,-0.1,0.0,-0.1,0.7,-0.0,-0.7,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.33,-10.2,-2.7,0.8,-0.5,-0.1,0.0,-0.1,0.7,-0.0,-0.7,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.344,-9.5,-2.5,0.8,-0.2,-0.4,-0.4,-0.1,0.7,0.0,-0.7,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.42,-9.1,-2.5,0.8,-0.8,-0.8,-0.7,-0.1,0.7,0.1,-0.7,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.421,-8.9,-2.6,0.7,-0.8,-0.8,-0.7,-0.1,0.7,0.1,-0.7,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.423,-8.9,-2.7,0.7,-1.1,-0.7,-0.9,-0.1,0.7,0.1,-0.7,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.429,-8.9,-2.8,0.6,-1.2,-0.7,-1.0,-0.1,0.7,0.1,-0.7,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.431,-8.8,-3.2,0.4,-1.2,-0.6,-1.0,-0.1,0.7,0.1,-0.7,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.52,-8.7,-3.3,0.5,-0.9,-0.4,-0.8,-0.1,0.7,0.1,-0.7,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.521,-8.5,-3.5,0.6,-0.9,-0.4,-0.8,-0.1,0.7,0.1,-0.7,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.523,-8.3,-3.2,1.0,-0.6,-0.3,-0.6,-0.1,0.7,0.1,-0.7,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.525,-8.0,-3.1,1.2,-0.4,-0.2,-0.5,-0.1,0.7,0.1,-0.7,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.526,-8.1,-3.1,1.2,-0.3,-0.1,-0.3,-0.1,0.7,0.1,-0.7,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.619,-8.1,-2.6,2.0,-1.3,-0.1,0.1,-0.1,0.7,0.2,-0.7,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.621,-8.1,-2.2,2.8,-1.4,-0.0,0.2,-0.1,0.7,0.2,-0.7,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.622,-8.2,-2.9,2.7,-1.4,-0.0,0.2,-0.1,0.7,0.2,-0.7,1,22.0,1.78,56.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
