time,accel_x_list,accel_y_list,accel_z_list,gyro_x_list,gyro_y_list,gyro_z_list,orientation_s_list,orientation_i_list,orientation_j_list,orientation_k_list,Trial_ID,Age,Height,Weight,Gender,User_ID,Activity_D01,Activity_D02,Activity_D03,Activity_D04,Activity_D05,Activity_D06,Activity_D07,Activity_D08,Activity_D09,Activity_D10,Activity_D11,Activity_F01,Activity_F02,Activity_F03,Activity_F04,Activity_F05,Activity_F06,Activity_F07,Activity_F08
35.898,-1.8,0.1,9.0,-0.0,-0.4,0.0,1.0,0.0,0.1,0.2,2,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.9,0.3,0.3,9.7,0.1,-0.1,-0.0,1.0,0.0,0.1,0.2,2,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.902,-1.0,0.4,9.7,0.0,-0.1,-0.0,1.0,0.0,0.1,0.2,2,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.996,-0.5,0.2,9.8,0.1,0.0,-0.0,1.0,0.0,0.1,0.2,2,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.998,-0.6,0.1,9.7,0.1,-0.0,-0.0,1.0,0.0,0.1,0.2,2,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.0,-1.0,0.3,9.6,0.0,-0.0,-0.1,1.0,0.0,0.1,0.2,2,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.001,-1.0,0.3,9.4,0.0,0.0,-0.1,1.0,0.0,0.1,0.2,2,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.003,-0.7,0.3,9.4,0.0,0.0,-0.1,1.0,0.0,0.1,0.2,2,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.091,-0.9,0.1,9.6,0.1,0.0,-0.1,1.0,0.0,0.1,0.1,2,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.097,-1.2,0.3,9.7,0.1,0.0,-0.1,1.0,0.0,0.1,0.1,2,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.099,-1.2,0.5,9.8,0.1,0.0,-0.1,1.0,0.0,0.1,0.1,2,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.11,-0.9,0.5,9.9,0.0,-0.1,-0.1,1.0,0.0,0.1,0.1,2,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.113,-0.7,0.5,9.9,0.0,-0.1,-0.1,1.0,0.0,0.1,0.1,2,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.192,-0.3,0.4,10.0,-0.1,0.1,-0.0,1.0,0.0,0.1,0.1,2,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.197,-1.0,0.4,9.7,-0.0,0.1,-0.0,1.0,0.0,0.1,0.1,2,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.199,-0.6,0.5,9.7,-0.0,0.1,-0.0,1.0,0.0,0.1,0.1,2,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.2,-0.8,0.6,9.8,-0.0,0.1,-0.0,1.0,0.0,0.1,0.1,2,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.202,-0.8,0.7,9.8,0.0,0.1,0.0,1.0,0.0,0.1,0.1,2,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,1.7,5.3,8.1,0.0,-0.0,-0.0,0.9,0.3,-0.0,0.3,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001,1.7,5.3,7.9,0.0,0.0,-0.0,0.9,0.3,-0.0,0.3,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003,2.0,5.2,8.1,0.0,0.0,0.0,0.9,0.3,-0.0,0.3,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.005,2.4,5.2,8.8,-0.0,0.0,0.0,0.9,0.3,-0.0,0.3,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.007,1.4,5.2,8.1,-0.3,0.2,0.1,0.9,0.3,-0.0,0.3,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.075,0.6,4.9,7.6,-0.2,0.1,0.1,0.9,0.3,-0.0,0.3,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.077,2.2,5.6,8.4,-0.2,0.1,0.1,0.9,0.3,-0.0,0.3,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.078,1.9,5.2,8.2,-0.2,0.1,0.1,0.9,0.3,-0.0,0.3,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,1.0,5.2,7.6,-0.2,0.1,0.1,0.9,0.3,-0.0,0.3,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.082,1.6,5.0,7.7,0.1,-0.2,0.0,0.9,0.3,-0.0,0.3,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.087,1.8,5.1,7.8,-0.1,-0.0,0.0,0.9,0.3,-0.0,0.3,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.196,1.7,5.2,7.9,-0.2,0.0,-0.0,0.9,0.3,-0.0,0.3,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.198,1.4,5.0,7.6,-0.2,0.0,-0.0,0.9,0.3,-0.0,0.3,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.199,1.7,4.9,7.8,-0.2,0.0,-0.0,0.9,0.3,-0.0,0.3,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.232,1.7,5.0,7.8,-0.1,0.1,-0.0,0.9,0.3,-0.0,0.3,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3,1.5,5.0,7.7,-0.2,0.2,-0.0,0.9,0.3,-0.0,0.3,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.308,1.2,4.9,7.6,-0.2,0.2,-0.0,0.9,0.3,-0.0,0.3,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.313,1.2,4.8,7.4,-0.2,0.2,-0.0,0.9,0.3,-0.0,0.3,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.315,1.0,4.7,7.4,-0.2,0.2,-0.0,0.9,0.3,-0.0,0.3,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.328,1.1,4.8,6.9,-0.2,0.2,-0.0,0.9,0.3,-0.0,0.3,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.33,0.4,3.3,6.3,-0.3,0.2,-0.1,0.9,0.3,-0.0,0.3,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.403,-0.4,5.0,5.5,-1.0,0.3,0.5,0.9,0.2,-0.0,0.3,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.405,0.3,2.7,4.2,-1.4,1.2,-0.1,0.9,0.2,-0.0,0.3,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.407,0.4,3.7,4.4,-2.2,0.2,0.6,0.9,0.2,-0.0,0.3,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.409,-0.5,2.1,3.2,-3.4,1.0,0.2,0.9,0.1,-0.0,0.3,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.41,-0.6,0.8,3.8,-4.2,1.2,0.3,0.9,0.1,-0.0,0.3,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.498,-0.8,-1.1,4.8,-4.5,1.5,0.3,0.9,0.0,0.0,0.3,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5,-2.0,-1.6,6.5,-4.5,1.5,0.3,0.9,0.0,0.0,0.3,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.506,-2.7,-0.4,7.2,-3.5,1.9,0.7,0.9,-0.1,0.0,0.3,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.508,-2.0,-0.2,6.6,-3.5,1.9,0.8,0.9,-0.1,0.0,0.3,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.509,-1.6,-0.5,6.5,-4.0,2.0,0.9,0.9,-0.1,0.0,0.3,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.598,-2.1,-1.1,6.1,-4.8,2.3,1.0,0.9,-0.2,0.0,0.4,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.605,-3.2,-3.3,6.3,-4.8,2.3,1.0,0.9,-0.2,0.0,0.4,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.607,-4.2,-5.1,6.5,-5.4,2.5,1.1,0.9,-0.2,0.0,0.4,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.608,-5.0,-4.3,7.3,-5.4,2.5,1.1,0.9,-0.2,0.0,0.4,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.61,-5.4,-4.2,7.2,-5.1,2.6,1.3,0.9,-0.2,0.0,0.4,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.698,-6.6,-6.2,6.3,-4.2,2.4,2.5,0.8,-0.4,0.1,0.4,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.706,-8.3,-7.5,5.1,-4.2,2.4,2.5,0.8,-0.4,0.1,0.4,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.716,-9.1,-6.7,4.2,-4.1,2.4,2.6,0.8,-0.4,0.1,0.4,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.717,-9.6,-7.7,4.4,-4.1,2.4,2.6,0.8,-0.4,0.1,0.4,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.719,-10.9,-8.4,4.1,-3.8,2.2,3.0,0.8,-0.4,0.1,0.4,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.798,-11.8,-7.8,4.3,-2.5,2.1,3.0,0.7,-0.5,0.2,0.5,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8,-12.1,-7.4,4.2,-2.5,2.1,3.0,0.7,-0.5,0.2,0.5,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.802,-12.4,-7.1,3.7,-2.5,2.1,3.0,0.7,-0.5,0.2,0.5,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.808,-12.6,-6.8,3.5,-2.5,2.1,3.0,0.7,-0.5,0.2,0.5,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.821,-12.4,-6.4,3.4,-1.1,1.7,3.0,0.6,-0.6,0.2,0.5,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.873,-12.3,-6.3,3.2,-0.8,1.3,2.6,0.5,-0.6,0.3,0.5,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.875,-12.1,-6.0,3.3,-0.7,1.2,2.3,0.5,-0.6,0.3,0.5,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.876,-11.8,-5.6,3.4,-0.6,1.0,2.0,0.5,-0.6,0.3,0.5,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.878,-11.5,-5.3,3.7,-0.6,0.9,1.7,0.5,-0.6,0.3,0.5,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.88,-11.2,-5.2,3.7,-0.7,0.8,1.3,0.5,-0.6,0.3,0.5,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.996,-10.6,-4.9,3.5,-0.9,0.4,0.5,0.4,-0.6,0.3,0.6,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.998,-10.2,-4.8,3.2,-0.9,0.2,0.3,0.4,-0.6,0.3,0.6,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999,-9.9,-4.6,3.0,-0.9,0.2,0.3,0.4,-0.6,0.3,0.6,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.099,-9.7,-4.4,3.0,-1.0,0.1,0.1,0.4,-0.6,0.3,0.6,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.101,-9.5,-4.3,2.9,-1.0,0.1,0.1,0.4,-0.6,0.3,0.6,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.103,-9.2,-4.1,2.7,-1.0,0.1,0.1,0.4,-0.6,0.3,0.6,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.121,-9.1,-4.1,2.6,-1.0,-0.0,0.0,0.4,-0.6,0.3,0.6,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.123,-9.1,-4.1,2.3,-1.0,-0.0,0.0,0.4,-0.6,0.3,0.6,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.125,-9.2,-4.2,2.1,-1.0,-0.0,0.0,0.4,-0.6,0.3,0.6,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.175,-9.4,-4.3,1.9,-1.0,-0.2,-0.1,0.4,-0.7,0.3,0.6,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.177,-9.6,-4.2,1.7,-1.0,-0.2,-0.1,0.4,-0.7,0.3,0.6,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.179,-9.7,-4.2,1.6,-1.0,-0.2,-0.1,0.4,-0.7,0.3,0.6,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.18,-10.0,-4.1,1.6,-1.0,-0.2,-0.1,0.4,-0.7,0.3,0.6,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.185,-10.4,-3.8,1.4,-1.0,-0.2,-0.1,0.4,-0.7,0.3,0.6,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.297,-10.6,-3.5,1.3,-0.6,-0.3,-0.3,0.4,-0.7,0.2,0.6,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.298,-10.9,-3.3,1.2,-0.6,-0.3,-0.3,0.4,-0.7,0.2,0.6,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.306,-10.8,-3.1,1.0,-0.7,-0.4,-0.4,0.4,-0.7,0.2,0.6,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.308,-11.0,-3.1,1.1,-0.7,-0.4,-0.4,0.4,-0.7,0.2,0.6,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.405,-12.0,-3.1,1.0,-0.8,-0.3,-0.7,0.4,-0.7,0.2,0.6,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.407,-12.5,-3.1,0.9,-0.7,-0.4,-0.6,0.4,-0.7,0.2,0.6,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.408,-12.7,-3.2,0.8,-0.7,-0.4,-0.6,0.4,-0.7,0.2,0.6,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.41,-12.9,-3.3,0.8,-0.5,-0.4,-0.5,0.4,-0.7,0.2,0.6,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.411,-12.8,-3.0,1.0,-0.2,-0.4,-0.4,0.4,-0.7,0.2,0.6,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.413,-11.5,-2.7,1.4,0.0,-0.6,-0.3,0.4,-0.7,0.2,0.6,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.498,-10.3,-2.4,1.4,-0.1,-0.6,-0.4,0.4,-0.7,0.2,0.6,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.508,-9.6,-2.1,1.3,-0.1,-0.6,-0.4,0.4,-0.7,0.2,0.6,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.51,-9.3,-2.0,1.3,-0.1,-0.6,-0.4,0.4,-0.7,0.2,0.6,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.511,-9.4,-2.1,1.3,-0.1,-0.6,-0.4,0.4,-0.7,0.2,0.6,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.519,-9.7,-2.2,1.4,-0.5,-0.7,-0.7,0.4,-0.7,0.1,0.6,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.598,-9.7,-1.8,1.7,-0.4,-0.8,-0.6,0.4,-0.6,0.1,0.6,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.6,-9.4,-1.4,1.7,-0.6,-0.8,-0.5,0.4,-0.6,0.1,0.6,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.602,-9.1,-1.3,1.5,-0.8,-0.8,-0.3,0.4,-0.6,0.1,0.6,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.603,-8.7,-1.3,1.4,-0.8,-0.8,-0.3,0.4,-0.6,0.1,0.6,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.605,-8.4,-1.2,1.6,-0.9,-0.8,-0.2,0.4,-0.6,0.1,0.6,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.698,-8.2,-1.4,1.6,-0.9,-0.7,-0.2,0.4,-0.6,0.1,0.7,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7,-7.8,-1.6,1.6,-0.9,-0.7,-0.2,0.4,-0.6,0.1,0.7,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.701,-7.6,-1.7,1.5,-0.9,-0.7,-0.2,0.4,-0.6,0.0,0.7,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.703,-7.5,-1.5,1.6,-0.9,-0.7,-0.1,0.4,-0.6,0.0,0.7,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.705,-7.4,-1.7,1.8,-0.7,-0.6,0.0,0.4,-0.6,0.0,0.7,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.798,-7.1,-2.0,1.9,-0.6,-0.6,0.2,0.4,-0.6,0.0,0.7,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.8,-6.8,-2.1,1.8,-0.6,-0.6,0.2,0.4,-0.6,0.0,0.7,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.805,-6.8,-2.2,1.7,-0.6,-0.6,0.2,0.4,-0.6,0.0,0.7,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.807,-6.7,-2.4,1.7,-0.6,-0.6,0.2,0.4,-0.6,0.0,0.7,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.809,-6.7,-2.7,1.6,-0.6,-0.6,0.2,0.4,-0.6,0.0,0.7,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.872,-6.8,-2.8,1.5,-0.6,-0.2,0.6,0.3,-0.6,0.0,0.7,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.877,-7.2,-3.0,1.4,-0.5,-0.1,0.7,0.3,-0.6,0.0,0.7,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.879,-7.3,-3.2,1.4,-0.5,-0.1,0.7,0.3,-0.6,0.0,0.7,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.881,-7.4,-3.3,1.9,-0.4,0.1,0.8,0.3,-0.6,0.0,0.7,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.882,-7.8,-3.3,1.6,-0.4,0.1,0.8,0.3,-0.6,0.0,0.7,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.997,-8.0,-3.3,1.4,-0.0,0.3,1.0,0.3,-0.6,0.0,0.7,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.998,-8.3,-3.3,1.6,-0.0,0.3,1.0,0.3,-0.6,0.0,0.7,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,-8.7,-3.5,2.1,-0.0,0.4,1.0,0.3,-0.6,0.0,0.7,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.002,-8.8,-3.6,2.4,-0.0,0.4,1.0,0.3,-0.6,0.0,0.7,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.099,-8.8,-3.6,2.4,0.2,0.6,1.0,0.3,-0.6,0.1,0.7,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.101,-9.1,-3.7,2.4,0.2,0.6,1.0,0.3,-0.6,0.1,0.7,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.103,-9.3,-3.7,2.6,0.2,0.6,1.0,0.3,-0.6,0.1,0.7,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.112,-9.6,-3.6,2.7,0.4,0.7,0.9,0.3,-0.7,0.1,0.7,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.114,-10.1,-3.6,2.7,0.5,0.6,0.9,0.2,-0.7,0.1,0.7,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.116,-10.8,-3.5,2.6,0.5,0.6,0.7,0.2,-0.7,0.1,0.7,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.208,-11.0,-3.4,2.8,0.4,0.6,0.4,0.2,-0.7,0.1,0.7,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.21,-11.2,-3.2,2.8,0.4,0.6,0.4,0.2,-0.7,0.1,0.7,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.215,-11.7,-3.5,2.5,0.4,0.6,0.4,0.2,-0.7,0.1,0.7,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.217,-12.4,-3.7,2.4,0.4,0.6,0.4,0.2,-0.7,0.1,0.7,3,21.0,1.78,68.1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
