time,accel_x_list,accel_y_list,accel_z_list,gyro_x_list,gyro_y_list,gyro_z_list,orientation_s_list,orientation_i_list,orientation_j_list,orientation_k_list,Trial_ID,Age,Height,Weight,Gender,User_ID,Activity_D01,Activity_D03,Activity_D04,Activity_D09,Activity_D10,Activity_D11
12.598,-4.9,-3.7,8.1,1.0,0.1,-0.4,-0.9,0.2,-0.2,-0.2,1,83.0,1.75,85.0,0,26,0,1,0,0,0,0
12.6,-4.5,-2.8,8.2,1.0,0.1,-0.4,-0.9,0.2,-0.2,-0.2,1,83.0,1.75,85.0,0,26,0,1,0,0,0,0
12.602,-4.6,-2.4,8.5,1.0,0.1,-0.4,-0.9,0.2,-0.2,-0.2,1,83.0,1.75,85.0,0,26,0,1,0,0,0,0
12.603,-5.1,-2.6,9.0,1.0,0.1,-0.4,-0.9,0.2,-0.2,-0.2,1,83.0,1.75,85.0,0,26,0,1,0,0,0,0
12.605,-5.0,-2.5,9.8,1.0,0.1,-0.4,-0.9,0.2,-0.2,-0.2,1,83.0,1.75,85.0,0,26,0,1,0,0,0,0
12.699,-5.3,-2.5,10.0,1.0,-0.1,-0.0,-1.0,0.1,-0.2,-0.2,1,83.0,1.75,85.0,0,26,0,1,0,0,0,0
12.701,-5.8,-2.5,9.7,1.0,-0.1,-0.0,-1.0,0.1,-0.2,-0.2,1,83.0,1.75,85.0,0,26,0,1,0,0,0,0
12.708,-6.0,-2.8,9.4,1.0,-0.1,-0.0,-1.0,0.1,-0.2,-0.2,1,83.0,1.75,85.0,0,26,0,1,0,0,0,0
12.711,-6.0,-3.3,9.0,1.0,-0.1,-0.0,-1.0,0.1,-0.2,-0.2,1,83.0,1.75,85.0,0,26,0,1,0,0,0,0
12.713,-5.5,-3.3,8.8,0.8,-0.1,0.1,-1.0,0.1,-0.2,-0.2,1,83.0,1.75,85.0,0,26,0,1,0,0,0,0
12.799,-5.1,-2.9,8.6,0.6,-0.2,0.2,-1.0,0.1,-0.2,-0.2,1,83.0,1.75,85.0,0,26,0,1,0,0,0,0
12.8,-4.6,-2.3,8.1,0.6,-0.2,0.2,-1.0,0.1,-0.2,-0.2,1,83.0,1.75,85.0,0,26,0,1,0,0,0,0
12.802,-4.0,-1.6,7.4,0.6,-0.2,0.2,-1.0,0.1,-0.2,-0.2,1,83.0,1.75,85.0,0,26,0,1,0,0,0,0
12.804,-4.0,-1.4,7.1,0.6,-0.2,0.2,-1.0,0.1,-0.2,-0.2,1,83.0,1.75,85.0,0,26,0,1,0,0,0,0
12.805,-4.7,-1.5,6.8,0.9,-0.3,0.1,-1.0,0.1,-0.2,-0.2,1,83.0,1.75,85.0,0,26,0,1,0,0,0,0
12.9,-5.0,-1.3,6.8,0.5,-0.3,-0.3,-1.0,0.1,-0.2,-0.2,1,83.0,1.75,85.0,0,26,0,1,0,0,0,0
12.902,-5.3,-1.5,6.8,0.5,-0.3,-0.3,-1.0,0.1,-0.2,-0.2,1,83.0,1.75,85.0,0,26,0,1,0,0,0,0
12.904,-5.5,-1.8,7.2,0.3,-0.3,-0.2,-1.0,0.1,-0.2,-0.2,1,83.0,1.75,85.0,0,26,0,1,0,0,0,0
12.905,-5.4,-1.4,7.5,0.3,-0.3,-0.2,-1.0,0.1,-0.2,-0.2,1,83.0,1.75,85.0,0,26,0,1,0,0,0,0
12.907,-5.3,-1.3,7.4,0.3,-0.3,-0.2,-1.0,0.1,-0.2,-0.2,1,83.0,1.75,85.0,0,26,0,1,0,0,0,0
12.999,-5.4,-1.4,7.3,0.0,-0.2,-0.2,-1.0,0.1,-0.2,-0.2,1,83.0,1.75,85.0,0,26,0,1,0,0,0,0
13.001,-5.4,-1.3,7.3,0.0,-0.2,-0.2,-1.0,0.1,-0.2,-0.2,1,83.0,1.75,85.0,0,26,0,1,0,0,0,0
13.002,-5.3,-1.2,7.6,0.0,-0.2,-0.2,-1.0,0.1,-0.2,-0.2,1,83.0,1.75,85.0,0,26,0,1,0,0,0,0
13.004,-5.2,-1.2,7.9,0.0,-0.2,-0.2,-1.0,0.1,-0.2,-0.2,1,83.0,1.75,85.0,0,26,0,1,0,0,0,0
13.013,-5.0,-1.1,7.8,0.0,-0.1,-0.3,-1.0,0.1,-0.2,-0.2,1,83.0,1.75,85.0,0,26,0,1,0,0,0,0
13.103,-4.7,-0.9,7.8,0.3,0.0,-0.6,-1.0,0.1,-0.2,-0.1,1,83.0,1.75,85.0,0,26,0,1,0,0,0,0
13.105,-4.2,-0.7,7.8,0.3,0.0,-0.6,-1.0,0.1,-0.2,-0.1,1,83.0,1.75,85.0,0,26,0,1,0,0,0,0
13.106,-3.9,-0.8,8.1,0.4,0.0,-0.6,-1.0,0.1,-0.2,-0.1,1,83.0,1.75,85.0,0,26,0,1,0,0,0,0
13.108,-4.0,-1.1,8.5,0.4,0.1,-0.7,-1.0,0.1,-0.2,-0.1,1,83.0,1.75,85.0,0,26,0,1,0,0,0,0
13.11,-5.6,-1.6,8.9,0.4,0.2,-0.7,-1.0,0.1,-0.2,-0.1,1,83.0,1.75,85.0,0,26,0,1,0,0,0,0
13.2,-6.3,-1.4,9.0,0.3,0.3,-0.4,-1.0,0.0,-0.2,-0.1,1,83.0,1.75,85.0,0,26,0,1,0,0,0,0
13.201,-5.8,-1.1,9.1,0.3,0.3,-0.4,-1.0,0.0,-0.2,-0.1,1,83.0,1.75,85.0,0,26,0,1,0,0,0,0
13.208,-5.8,-1.4,8.5,0.4,0.1,-0.3,-1.0,0.0,-0.2,-0.1,1,83.0,1.75,85.0,0,26,0,1,0,0,0,0
13.209,-5.3,-1.2,8.2,0.3,-0.0,-0.4,-1.0,0.0,-0.2,-0.1,1,83.0,1.75,85.0,0,26,0,1,0,0,0,0
13.211,-4.7,-1.2,7.9,0.1,-0.2,-0.4,-1.0,0.0,-0.2,-0.1,1,83.0,1.75,85.0,0,26,0,1,0,0,0,0
13.304,-4.0,-1.6,9.8,-0.5,-0.9,-0.4,-1.0,0.0,-0.2,-0.1,1,83.0,1.75,85.0,0,26,0,1,0,0,0,0
13.306,-3.0,-1.3,7.6,-0.5,-0.9,-0.4,-1.0,0.0,-0.2,-0.1,1,83.0,1.75,85.0,0,26,0,1,0,0,0,0
13.308,-4.6,-2.6,8.5,-0.0,-0.2,-0.5,-1.0,0.0,-0.2,-0.1,1,83.0,1.75,85.0,0,26,0,1,0,0,0,0
13.309,-4.1,-1.4,8.6,0.3,0.2,-0.3,-1.0,0.0,-0.2,-0.1,1,83.0,1.75,85.0,0,26,0,1,0,0,0,0
13.311,-4.5,-0.4,8.2,0.7,0.2,-0.3,-1.0,0.0,-0.2,-0.1,1,83.0,1.75,85.0,0,26,0,1,0,0,0,0
13.399,-3.8,-0.1,8.4,0.5,0.2,-0.2,-1.0,0.0,-0.2,-0.1,1,83.0,1.75,85.0,0,26,0,1,0,0,0,0
13.405,-4.3,-0.4,8.5,0.5,0.2,-0.2,-1.0,0.0,-0.2,-0.1,1,83.0,1.75,85.0,0,26,0,1,0,0,0,0
13.407,-4.3,-0.3,8.8,0.5,0.2,-0.2,-1.0,0.0,-0.2,-0.1,1,83.0,1.75,85.0,0,26,0,1,0,0,0,0
13.417,-4.5,-1.0,8.8,-0.1,0.1,-0.1,-1.0,0.0,-0.2,-0.1,1,83.0,1.75,85.0,0,26,0,1,0,0,0,0
13.499,-4.6,-1.7,8.5,-0.0,-0.0,0.1,-1.0,0.0,-0.2,-0.1,1,83.0,1.75,85.0,0,26,0,1,0,0,0,0
13.501,-3.7,-0.7,8.8,-0.0,-0.0,0.1,-1.0,0.0,-0.2,-0.1,1,83.0,1.75,85.0,0,26,0,1,0,0,0,0
13.503,-5.2,-0.6,8.2,0.2,0.2,0.1,-1.0,0.0,-0.2,-0.1,1,83.0,1.75,85.0,0,26,0,1,0,0,0,0
13.505,-3.5,-0.1,9.6,0.1,-0.2,0.1,-1.0,0.0,-0.2,-0.1,1,83.0,1.75,85.0,0,26,0,1,0,0,0,0
13.506,-4.9,-0.8,9.0,0.1,-0.2,0.1,-1.0,0.0,-0.2,-0.1,1,83.0,1.75,85.0,0,26,0,1,0,0,0,0
13.6,-5.5,-1.3,8.4,-0.5,0.1,0.1,-1.0,0.0,-0.2,-0.1,1,83.0,1.75,85.0,0,26,0,1,0,0,0,0
13.608,-4.7,-1.0,8.9,-0.5,0.1,0.1,-1.0,0.0,-0.2,-0.1,1,83.0,1.75,85.0,0,26,0,1,0,0,0,0
13.61,-3.4,-1.6,8.9,-0.5,-0.2,0.2,-1.0,0.0,-0.2,-0.1,1,83.0,1.75,85.0,0,26,0,1,0,0,0,0
13.612,-4.7,-0.3,9.0,-0.3,-0.2,0.1,-1.0,0.0,-0.2,-0.1,1,83.0,1.75,85.0,0,26,0,1,0,0,0,0
13.613,-4.9,-0.5,9.1,-0.5,0.0,0.7,-1.0,0.0,-0.2,-0.1,1,83.0,1.75,85.0,0,26,0,1,0,0,0,0
13.7,-4.2,-2.3,8.8,-0.8,-0.3,0.7,-1.0,0.1,-0.2,-0.1,1,83.0,1.75,85.0,0,26,0,1,0,0,0,0
13.702,-4.7,-2.1,8.9,-0.8,-0.3,0.7,-1.0,0.1,-0.2,-0.1,1,83.0,1.75,85.0,0,26,0,1,0,0,0,0
13.703,-4.5,-2.6,8.6,-0.8,-0.3,0.7,-1.0,0.1,-0.2,-0.1,1,83.0,1.75,85.0,0,26,0,1,0,0,0,0
13.705,-2.7,-2.4,8.2,-0.8,-0.3,0.7,-1.0,0.1,-0.2,-0.1,1,83.0,1.75,85.0,0,26,0,1,0,0,0,0
13.711,-2.2,-1.1,8.3,-0.8,-0.3,0.7,-1.0,0.1,-0.2,-0.1,1,83.0,1.75,85.0,0,26,0,1,0,0,0,0
13.799,-3.4,-0.5,9.3,0.3,0.1,-0.2,-1.0,0.1,-0.2,-0.1,1,83.0,1.75,85.0,0,26,0,1,0,0,0,0
13.819,-5.9,-2.5,8.7,0.3,0.1,-0.2,-1.0,0.1,-0.2,-0.1,1,83.0,1.75,85.0,0,26,0,1,0,0,0,0
13.847,-3.8,-1.8,8.3,0.3,0.1,-0.2,-1.0,0.1,-0.2,-0.1,1,83.0,1.75,85.0,0,26,0,1,0,0,0,0
13.857,-3.5,-1.0,8.9,0.0,-0.7,0.7,-1.0,0.1,-0.2,-0.1,1,83.0,1.75,85.0,0,26,0,1,0,0,0,0
13.859,-3.8,-0.5,10.0,0.0,-0.7,0.7,-1.0,0.1,-0.2,-0.1,1,83.0,1.75,85.0,0,26,0,1,0,0,0,0
13.926,-2.3,-2.2,9.2,-0.5,-0.0,-0.2,-1.0,0.1,-0.2,-0.1,1,83.0,1.75,85.0,0,26,0,1,0,0,0,0
13.928,-4.8,-1.1,8.7,-0.5,-0.0,-0.2,-1.0,0.1,-0.2,-0.1,1,83.0,1.75,85.0,0,26,0,1,0,0,0,0
13.93,-3.8,-3.1,8.5,-0.5,-0.0,-0.2,-1.0,0.1,-0.2,-0.1,1,83.0,1.75,85.0,0,26,0,1,0,0,0,0
13.931,-3.6,-1.9,9.0,-0.5,-0.0,-0.2,-1.0,0.1,-0.2,-0.1,1,83.0,1.75,85.0,0,26,0,1,0,0,0,0
13.933,-2.5,-1.9,9.4,-0.4,-0.1,-0.3,-1.0,0.1,-0.2,-0.1,1,83.0,1.75,85.0,0,26,0,1,0,0,0,0
13.999,-2.5,-1.1,9.7,0.2,-0.3,0.3,-1.0,0.1,-0.1,-0.1,1,83.0,1.75,85.0,0,26,0,1,0,0,0,0
14.001,-3.5,-0.6,9.7,0.2,-0.3,0.3,-1.0,0.1,-0.1,-0.1,1,83.0,1.75,85.0,0,26,0,1,0,0,0,0
14.006,-3.5,-1.8,9.5,0.1,-0.2,0.1,-1.0,0.1,-0.1,-0.1,1,83.0,1.75,85.0,0,26,0,1,0,0,0,0
14.007,-2.9,-2.4,9.1,-0.3,-0.0,-0.4,-1.0,0.1,-0.1,-0.1,1,83.0,1.75,85.0,0,26,0,1,0,0,0,0
14.009,-2.8,-2.0,9.1,-0.3,-0.0,-0.4,-1.0,0.1,-0.1,-0.1,1,83.0,1.75,85.0,0,26,0,1,0,0,0,0
14.101,-3.0,-2.8,9.2,0.5,0.9,-0.7,-1.0,0.1,-0.2,-0.1,1,83.0,1.75,85.0,0,26,0,1,0,0,0,0
14.104,-4.4,-1.3,9.0,0.5,0.9,-0.7,-1.0,0.1,-0.2,-0.1,1,83.0,1.75,85.0,0,26,0,1,0,0,0,0
14.106,-2.8,-1.0,8.7,0.7,0.7,-0.3,-1.0,0.1,-0.2,-0.1,1,83.0,1.75,85.0,0,26,0,1,0,0,0,0
14.108,-3.7,-1.7,9.1,0.6,0.9,-0.2,-1.0,0.1,-0.2,-0.1,1,83.0,1.75,85.0,0,26,0,1,0,0,0,0
14.109,-4.0,-0.7,8.6,0.6,0.9,-0.2,-1.0,0.1,-0.2,-0.1,1,83.0,1.75,85.0,0,26,0,1,0,0,0,0
14.199,-4.6,-0.5,8.8,0.2,0.2,-0.1,-1.0,0.0,-0.2,-0.1,1,83.0,1.75,85.0,0,26,0,1,0,0,0,0
14.2,-3.7,-1.0,8.7,0.2,0.2,-0.1,-1.0,0.0,-0.2,-0.1,1,83.0,1.75,85.0,0,26,0,1,0,0,0,0
14.212,-4.4,-1.3,8.4,-0.0,-0.1,-0.1,-1.0,0.0,-0.2,-0.1,1,83.0,1.75,85.0,0,26,0,1,0,0,0,0
14.213,-4.4,-0.6,8.5,-0.0,-0.1,-0.1,-1.0,0.0,-0.2,-0.1,1,83.0,1.75,85.0,0,26,0,1,0,0,0,0
14.215,-4.0,-1.0,8.6,-0.0,-0.1,-0.1,-1.0,0.0,-0.2,-0.1,1,83.0,1.75,85.0,0,26,0,1,0,0,0,0
14.301,-3.6,-1.4,8.6,-0.2,-0.1,-0.1,-1.0,0.1,-0.2,-0.1,1,83.0,1.75,85.0,0,26,0,1,0,0,0,0
14.319,-4.1,-1.2,8.6,-0.2,-0.1,-0.1,-1.0,0.1,-0.2,-0.1,1,83.0,1.75,85.0,0,26,0,1,0,0,0,0
14.321,-3.6,-1.6,8.6,-0.1,0.0,-0.0,-1.0,0.1,-0.2,-0.1,1,83.0,1.75,85.0,0,26,0,1,0,0,0,0
14.322,-3.9,-1.6,8.6,-0.1,0.0,-0.1,-1.0,0.1,-0.2,-0.1,1,83.0,1.75,85.0,0,26,0,1,0,0,0,0
14.324,-4.2,-1.2,8.6,0.1,0.1,0.1,-1.0,0.1,-0.2,-0.1,1,83.0,1.75,85.0,0,26,0,1,0,0,0,0
14.399,-4.0,-1.5,8.7,0.2,0.1,0.1,-1.0,0.1,-0.2,-0.1,1,83.0,1.75,85.0,0,26,0,1,0,0,0,0
14.4,-4.4,-1.3,8.7,0.2,0.1,0.1,-1.0,0.1,-0.2,-0.1,1,83.0,1.75,85.0,0,26,0,1,0,0,0,0
14.402,-4.2,-0.9,9.0,0.2,0.1,0.1,-1.0,0.1,-0.2,-0.1,1,83.0,1.75,85.0,0,26,0,1,0,0,0,0
14.408,-4.8,-1.1,8.8,0.2,0.2,0.1,-1.0,0.1,-0.2,-0.1,1,83.0,1.75,85.0,0,26,0,1,0,0,0,0
14.41,-4.0,-1.3,8.8,0.1,0.1,-0.0,-1.0,0.0,-0.2,-0.1,1,83.0,1.75,85.0,0,26,0,1,0,0,0,0
14.502,-4.4,-1.1,8.6,0.0,0.0,-0.0,-1.0,0.0,-0.2,-0.1,1,83.0,1.75,85.0,0,26,0,1,0,0,0,0
14.504,-4.3,-0.9,8.8,0.0,0.0,-0.0,-1.0,0.0,-0.2,-0.1,1,83.0,1.75,85.0,0,26,0,1,0,0,0,0
14.512,-4.0,-1.4,8.9,-0.0,-0.2,-0.1,-1.0,0.0,-0.2,-0.1,1,83.0,1.75,85.0,0,26,0,1,0,0,0,0
14.514,-4.3,-1.2,8.8,-0.1,-0.1,-0.1,-1.0,0.0,-0.2,-0.1,1,83.0,1.75,85.0,0,26,0,1,0,0,0,0
14.516,-4.1,-1.1,8.8,-0.1,-0.0,-0.1,-1.0,0.0,-0.2,-0.1,1,83.0,1.75,85.0,0,26,0,1,0,0,0,0
14.602,-3.8,-1.2,8.7,0.0,-0.1,-0.1,-1.0,0.1,-0.2,-0.1,1,83.0,1.75,85.0,0,26,0,1,0,0,0,0
14.628,-3.9,-1.2,8.8,0.0,-0.1,-0.1,-1.0,0.1,-0.2,-0.1,1,83.0,1.75,85.0,0,26,0,1,0,0,0,0
14.631,-4.4,-0.9,8.8,0.0,-0.1,-0.1,-1.0,0.1,-0.2,-0.1,1,83.0,1.75,85.0,0,26,0,1,0,0,0,0
14.633,-4.3,-1.1,8.7,0.0,-0.1,-0.1,-1.0,0.1,-0.2,-0.1,1,83.0,1.75,85.0,0,26,0,1,0,0,0,0
14.635,-4.4,-1.3,8.7,0.0,-0.1,-0.1,-1.0,0.1,-0.2,-0.1,1,83.0,1.75,85.0,0,26,0,1,0,0,0,0
0.0,-5.1,-3.2,7.7,0.2,0.1,-0.0,-0.6,-0.1,-0.3,0.7,2,83.0,1.75,85.0,0,26,0,1,0,0,0,0
0.002,-5.0,-3.6,7.5,-0.1,0.0,-0.0,-0.6,-0.1,-0.3,0.7,2,83.0,1.75,85.0,0,26,0,1,0,0,0,0
0.004,-4.7,-3.8,7.2,-0.1,0.0,-0.1,-0.6,-0.1,-0.3,0.7,2,83.0,1.75,85.0,0,26,0,1,0,0,0,0
0.005,-4.6,-3.9,7.3,-0.1,0.1,-0.1,-0.6,-0.1,-0.3,0.7,2,83.0,1.75,85.0,0,26,0,1,0,0,0,0
0.007,-5.1,-3.5,7.5,-0.0,0.2,-0.0,-0.6,-0.1,-0.3,0.7,2,83.0,1.75,85.0,0,26,0,1,0,0,0,0
0.102,-5.4,-4.1,7.4,-0.1,0.1,-0.0,-0.6,-0.1,-0.3,0.7,2,83.0,1.75,85.0,0,26,0,1,0,0,0,0
0.104,-5.2,-4.2,7.3,-0.1,0.1,-0.0,-0.6,-0.1,-0.3,0.7,2,83.0,1.75,85.0,0,26,0,1,0,0,0,0
0.105,-5.0,-3.7,7.4,-0.1,0.1,-0.0,-0.6,-0.1,-0.3,0.7,2,83.0,1.75,85.0,0,26,0,1,0,0,0,0
0.111,-5.0,-4.0,7.4,0.1,0.1,-0.0,-0.6,-0.1,-0.3,0.7,2,83.0,1.75,85.0,0,26,0,1,0,0,0,0
0.112,-5.3,-4.1,7.3,0.1,0.1,-0.0,-0.6,-0.1,-0.3,0.7,2,83.0,1.75,85.0,0,26,0,1,0,0,0,0
0.114,-5.4,-3.8,7.4,0.0,0.2,-0.1,-0.6,-0.1,-0.3,0.7,2,83.0,1.75,85.0,0,26,0,1,0,0,0,0
0.204,-5.4,-3.7,7.4,0.1,0.1,-0.1,-0.6,-0.1,-0.3,0.7,2,83.0,1.75,85.0,0,26,0,1,0,0,0,0
0.206,-5.4,-3.8,7.4,0.1,0.1,-0.1,-0.6,-0.1,-0.3,0.7,2,83.0,1.75,85.0,0,26,0,1,0,0,0,0
0.207,-5.5,-3.7,7.4,0.1,0.1,-0.1,-0.6,-0.1,-0.3,0.7,2,83.0,1.75,85.0,0,26,0,1,0,0,0,0
0.209,-5.6,-3.6,7.3,0.1,0.1,-0.1,-0.6,-0.1,-0.3,0.7,2,83.0,1.75,85.0,0,26,0,1,0,0,0,0
0.211,-5.4,-3.8,7.3,0.1,0.1,-0.1,-0.6,-0.1,-0.3,0.7,2,83.0,1.75,85.0,0,26,0,1,0,0,0,0
0.3,-5.2,-3.9,7.3,-0.1,0.0,-0.0,-0.6,-0.1,-0.3,0.7,2,83.0,1.75,85.0,0,26,0,1,0,0,0,0
0.302,-5.2,-4.0,7.4,-0.1,0.0,-0.0,-0.6,-0.1,-0.3,0.7,2,83.0,1.75,85.0,0,26,0,1,0,0,0,0
0.304,-5.3,-3.9,7.4,-0.1,0.0,-0.0,-0.6,-0.1,-0.3,0.7,2,83.0,1.75,85.0,0,26,0,1,0,0,0,0
0.315,-5.5,-4.3,7.2,-0.2,0.1,0.0,-0.6,-0.1,-0.3,0.7,2,83.0,1.75,85.0,0,26,0,1,0,0,0,0
0.316,-5.4,-4.7,7.0,-0.3,0.0,0.1,-0.6,-0.1,-0.3,0.7,2,83.0,1.75,85.0,0,26,0,1,0,0,0,0
0.402,-5.6,-4.5,7.1,-0.2,-0.0,0.2,-0.6,-0.1,-0.3,0.7,2,83.0,1.75,85.0,0,26,0,1,0,0,0,0
0.404,-5.5,-4.3,7.1,-0.1,-0.1,0.1,-0.6,-0.1,-0.3,0.7,2,83.0,1.75,85.0,0,26,0,1,0,0,0,0
0.406,-5.6,-4.1,7.1,-0.1,-0.2,-0.1,-0.6,-0.1,-0.4,0.7,2,83.0,1.75,85.0,0,26,0,1,0,0,0,0
0.407,-5.7,-4.8,6.7,-0.1,-0.2,-0.1,-0.6,-0.1,-0.4,0.7,2,83.0,1.75,85.0,0,26,0,1,0,0,0,0
0.409,-5.4,-3.7,6.9,-0.1,-0.2,-0.1,-0.6,-0.1,-0.4,0.7,2,83.0,1.75,85.0,0,26,0,1,0,0,0,0
0.513,-5.2,-4.7,6.6,-0.1,-0.1,-0.1,-0.6,-0.1,-0.3,0.7,2,83.0,1.75,85.0,0,26,0,1,0,0,0,0
0.52,-5.2,-4.1,6.9,0.1,-0.1,-0.1,-0.6,-0.1,-0.3,0.7,2,83.0,1.75,85.0,0,26,0,1,0,0,0,0
0.522,-5.2,-4.2,7.0,0.1,0.0,-0.1,-0.6,-0.1,-0.3,0.7,2,83.0,1.75,85.0,0,26,0,1,0,0,0,0
0.523,-5.3,-4.4,7.0,0.1,0.0,-0.1,-0.6,-0.1,-0.3,0.7,2,83.0,1.75,85.0,0,26,0,1,0,0,0,0
0.525,-5.4,-4.4,7.0,0.1,0.1,-0.1,-0.6,-0.1,-0.3,0.7,2,83.0,1.75,85.0,0,26,0,1,0,0,0,0
0.604,-5.2,-3.7,7.1,0.1,0.0,-0.0,-0.6,-0.1,-0.3,0.7,2,83.0,1.75,85.0,0,26,0,1,0,0,0,0
0.606,-5.2,-3.9,7.0,-0.1,-0.0,0.0,-0.6,-0.1,-0.3,0.7,2,83.0,1.75,85.0,0,26,0,1,0,0,0,0
0.608,-5.1,-4.1,7.1,-0.1,-0.0,0.0,-0.6,-0.1,-0.3,0.7,2,83.0,1.75,85.0,0,26,0,1,0,0,0,0
0.61,-5.1,-4.7,7.0,-0.1,-0.1,0.0,-0.6,-0.1,-0.3,0.7,2,83.0,1.75,85.0,0,26,0,1,0,0,0,0
0.611,-5.2,-4.5,7.1,-0.1,-0.1,0.0,-0.6,-0.1,-0.3,0.7,2,83.0,1.75,85.0,0,26,0,1,0,0,0,0
0.7,-5.4,-3.8,7.2,0.1,0.0,0.0,-0.6,-0.1,-0.3,0.7,2,83.0,1.75,85.0,0,26,0,1,0,0,0,0
0.703,-5.3,-3.9,7.2,0.1,0.0,0.0,-0.6,-0.1,-0.3,0.7,2,83.0,1.75,85.0,0,26,0,1,0,0,0,0
0.713,-5.3,-4.2,7.1,-0.0,-0.0,0.1,-0.6,-0.1,-0.3,0.7,2,83.0,1.75,85.0,0,26,0,1,0,0,0,0
0.714,-5.2,-4.5,7.1,-0.0,-0.0,0.1,-0.6,-0.1,-0.3,0.7,2,83.0,1.75,85.0,0,26,0,1,0,0,0,0
0.716,-5.2,-4.1,7.1,-0.2,-0.1,0.1,-0.6,-0.1,-0.3,0.7,2,83.0,1.75,85.0,0,26,0,1,0,0,0,0
0.8,-5.1,-3.9,7.1,-0.1,-0.0,0.2,-0.6,-0.1,-0.4,0.7,2,83.0,1.75,85.0,0,26,0,1,0,0,0,0
0.802,-5.2,-4.4,7.1,-0.1,-0.0,0.2,-0.6,-0.1,-0.4,0.7,2,83.0,1.75,85.0,0,26,0,1,0,0,0,0
0.807,-5.2,-4.9,6.9,0.1,0.3,0.1,-0.6,-0.1,-0.4,0.7,2,83.0,1.75,85.0,0,26,0,1,0,0,0,0
0.809,-4.8,-4.5,7.0,0.3,0.4,0.0,-0.6,-0.1,-0.4,0.7,2,83.0,1.75,85.0,0,26,0,1,0,0,0,0
0.81,-5.2,-4.0,7.0,0.3,0.4,0.0,-0.6,-0.1,-0.4,0.7,2,83.0,1.75,85.0,0,26,0,1,0,0,0,0
0.9,-5.5,-4.3,7.1,0.3,0.3,0.0,-0.6,-0.1,-0.4,0.7,2,83.0,1.75,85.0,0,26,0,1,0,0,0,0
0.902,-5.3,-4.3,7.4,0.2,0.2,0.0,-0.6,-0.1,-0.4,0.7,2,83.0,1.75,85.0,0,26,0,1,0,0,0,0
0.903,-5.3,-4.2,7.3,0.2,0.3,0.2,-0.6,-0.1,-0.4,0.7,2,83.0,1.75,85.0,0,26,0,1,0,0,0,0
0.906,-5.6,-4.4,7.1,0.1,0.1,0.2,-0.6,-0.1,-0.4,0.7,2,83.0,1.75,85.0,0,26,0,1,0,0,0,0
0.907,-6.1,-4.8,6.8,0.1,0.1,0.2,-0.6,-0.1,-0.4,0.7,2,83.0,1.75,85.0,0,26,0,1,0,0,0,0
1.0,-5.6,-4.5,6.8,0.1,-0.0,0.1,-0.6,-0.1,-0.4,0.7,2,83.0,1.75,85.0,0,26,0,1,0,0,0,0
1.002,-5.4,-4.0,6.9,-0.2,-0.1,0.3,-0.6,-0.1,-0.4,0.7,2,83.0,1.75,85.0,0,26,0,1,0,0,0,0
1.004,-5.2,-4.1,6.9,-0.2,-0.0,0.0,-0.6,-0.1,-0.4,0.7,2,83.0,1.75,85.0,0,26,0,1,0,0,0,0
1.005,-5.9,-6.5,6.2,-0.2,-0.0,0.0,-0.6,-0.1,-0.4,0.7,2,83.0,1.75,85.0,0,26,0,1,0,0,0,0
1.007,-5.3,-4.3,6.7,0.2,0.0,0.2,-0.6,-0.1,-0.4,0.7,2,83.0,1.75,85.0,0,26,0,1,0,0,0,0
1.1,-5.4,-3.9,6.6,0.3,0.2,0.2,-0.6,-0.1,-0.4,0.7,2,83.0,1.75,85.0,0,26,0,1,0,0,0,0
1.11,-5.8,-4.2,6.4,0.3,0.2,0.2,-0.6,-0.1,-0.4,0.7,2,83.0,1.75,85.0,0,26,0,1,0,0,0,0
1.119,-5.0,-4.1,6.7,0.3,0.2,0.2,-0.6,-0.1,-0.4,0.7,2,83.0,1.75,85.0,0,26,0,1,0,0,0,0
1.121,-5.3,-3.8,6.9,0.2,0.2,0.1,-0.6,-0.1,-0.4,0.7,2,83.0,1.75,85.0,0,26,0,1,0,0,0,0
1.122,-5.5,-4.0,7.0,0.2,0.2,0.1,-0.6,-0.1,-0.4,0.7,2,83.0,1.75,85.0,0,26,0,1,0,0,0,0
1.203,-5.7,-4.0,6.9,0.3,0.3,-0.0,-0.6,-0.1,-0.4,0.7,2,83.0,1.75,85.0,0,26,0,1,0,0,0,0
1.205,-5.7,-3.7,6.9,0.5,0.3,-0.1,-0.6,-0.1,-0.4,0.7,2,83.0,1.75,85.0,0,26,0,1,0,0,0,0
1.206,-5.7,-3.5,7.1,0.5,0.3,-0.1,-0.6,-0.1,-0.4,0.7,2,83.0,1.75,85.0,0,26,0,1,0,0,0,0
1.208,-5.8,-3.6,7.4,0.6,0.3,-0.1,-0.6,-0.1,-0.3,0.7,2,83.0,1.75,85.0,0,26,0,1,0,0,0,0
1.21,-5.9,-3.3,7.7,0.8,0.3,-0.1,-0.6,-0.1,-0.3,0.7,2,83.0,1.75,85.0,0,26,0,1,0,0,0,0
1.306,-5.7,-2.6,8.0,0.9,0.4,-0.1,-0.6,-0.2,-0.3,0.7,2,83.0,1.75,85.0,0,26,0,1,0,0,0,0
1.307,-5.6,-2.1,8.2,0.9,0.4,-0.1,-0.6,-0.2,-0.3,0.7,2,83.0,1.75,85.0,0,26,0,1,0,0,0,0
